CREATEDATE	SITE	TH_TT	ST	TH_UU	ST	TH_TD	ST	TAMAX_06-18	ST	TAMIN_18-06	ST
2022-01-30 00:00:03	MET_GARDEN	6,30	 	75,00	 	2,21	 	6,30	 	3,90	 
2022-01-30 00:01:00	MET_GARDEN	6,30	 	74,00	 	2,02	 	6,30	 	3,90	 
2022-01-30 00:02:00	MET_GARDEN	6,30	 	74,00	 	2,02	 	6,30	 	3,90	 
2022-01-30 00:03:00	MET_GARDEN	6,20	 	74,00	 	1,92	 	6,30	 	3,90	 
2022-01-30 00:04:00	MET_GARDEN	6,20	 	74,00	 	1,92	 	6,30	 	3,90	 
2022-01-30 00:05:00	MET_GARDEN	6,20	 	74,00	 	1,92	 	6,30	 	3,90	 
2022-01-30 00:06:00	MET_GARDEN	6,30	 	73,00	 	1,83	 	6,30	 	3,90	 
2022-01-30 00:07:00	MET_GARDEN	6,30	 	73,00	 	1,83	 	6,30	 	3,90	 
2022-01-30 00:08:00	MET_GARDEN	6,30	 	73,00	 	1,83	 	6,30	 	3,90	 
2022-01-30 00:09:00	MET_GARDEN	6,20	 	73,00	 	1,73	 	6,30	 	3,90	 
2022-01-30 00:10:00	MET_GARDEN	6,00	 	74,00	 	1,73	 	6,30	 	3,90	 
2022-01-30 00:11:00	MET_GARDEN	6,10	 	73,00	 	1,64	 	6,30	 	3,90	 
2022-01-30 00:12:00	MET_GARDEN	6,30	 	72,00	 	1,64	 	6,30	 	3,90	 
2022-01-30 00:13:00	MET_GARDEN	6,10	 	73,00	 	1,64	 	6,30	 	3,90	 
2022-01-30 00:14:00	MET_GARDEN	6,10	 	73,00	 	1,64	 	6,30	 	3,90	 
2022-01-30 00:15:00	MET_GARDEN	6,10	 	73,00	 	1,64	 	6,30	 	3,90	 
2022-01-30 00:16:00	MET_GARDEN	6,30	 	72,00	 	1,64	 	6,30	 	3,90	 
2022-01-30 00:17:00	MET_GARDEN	6,30	 	71,00	 	1,44	 	6,30	 	3,90	 
2022-01-30 00:18:00	MET_GARDEN	6,40	 	70,00	 	1,34	 	6,30	 	3,90	 
2022-01-30 00:19:00	MET_GARDEN	6,40	 	69,00	 	1,14	 	6,40	 	3,90	 
2022-01-30 00:20:00	MET_GARDEN	6,40	 	69,00	 	1,14	 	6,40	 	3,90	 
2022-01-30 00:21:00	MET_GARDEN	6,50	 	68,00	 	1,03	 	6,40	 	3,90	 
2022-01-30 00:22:00	MET_GARDEN	6,50	 	68,00	 	1,03	 	6,50	 	3,90	 
2022-01-30 00:23:00	MET_GARDEN	6,30	 	68,00	 	0,84	 	6,50	 	3,90	 
2022-01-30 00:24:00	MET_GARDEN	6,50	 	67,00	 	0,83	 	6,50	 	3,90	 
2022-01-30 00:25:00	MET_GARDEN	6,60	 	66,00	 	0,72	 	6,50	 	3,90	 
2022-01-30 00:26:00	MET_GARDEN	6,50	 	66,00	 	0,62	 	6,60	 	3,90	 
2022-01-30 00:27:00	MET_GARDEN	6,60	 	64,00	 	0,29	 	6,60	 	3,90	 
2022-01-30 00:28:00	MET_GARDEN	6,70	 	64,00	 	0,39	 	6,60	 	3,90	 
2022-01-30 00:29:00	MET_GARDEN	6,60	 	64,00	 	0,29	 	6,70	 	3,90	 
2022-01-30 00:30:00	MET_GARDEN	6,50	 	64,00	 	0,20	 	6,70	 	3,90	 
2022-01-30 00:31:00	MET_GARDEN	6,50	 	65,00	 	0,41	 	6,70	 	3,90	 
2022-01-30 00:32:00	MET_GARDEN	6,30	 	65,00	 	0,22	 	6,70	 	3,90	 
2022-01-30 00:33:00	MET_GARDEN	6,20	 	66,00	 	0,33	 	6,70	 	3,90	 
2022-01-30 00:34:00	MET_GARDEN	6,40	 	65,00	 	0,31	 	6,70	 	3,90	 
2022-01-30 00:35:00	MET_GARDEN	6,40	 	64,00	 	0,10	 	6,70	 	3,90	 
2022-01-30 00:36:00	MET_GARDEN	6,30	 	64,00	 	0,00	 	6,70	 	3,90	 
2022-01-30 00:37:00	MET_GARDEN	6,40	 	63,00	 	-0,12	 	6,70	 	3,90	 
2022-01-30 00:38:00	MET_GARDEN	6,40	 	62,00	 	-0,34	 	6,70	 	3,90	 
2022-01-30 00:39:00	MET_GARDEN	6,40	 	62,00	 	-0,34	 	6,70	 	3,90	 
2022-01-30 00:40:00	MET_GARDEN	6,30	 	62,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 00:41:00	MET_GARDEN	6,30	 	62,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 00:42:00	MET_GARDEN	6,20	 	62,00	 	-0,53	 	6,70	 	3,90	 
2022-01-30 00:43:00	MET_GARDEN	6,40	 	61,00	 	-0,56	 	6,70	 	3,90	 
2022-01-30 00:44:00	MET_GARDEN	6,40	 	60,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 00:45:00	MET_GARDEN	6,60	 	59,00	 	-0,83	 	6,70	 	3,90	 
2022-01-30 00:46:00	MET_GARDEN	6,40	 	60,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 00:47:00	MET_GARDEN	6,30	 	61,00	 	-0,66	 	6,70	 	3,90	 
2022-01-30 00:48:00	MET_GARDEN	6,30	 	62,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 00:49:00	MET_GARDEN	6,20	 	63,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 00:50:00	MET_GARDEN	6,30	 	62,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 00:51:00	MET_GARDEN	6,30	 	63,00	 	-0,21	 	6,70	 	3,90	 
2022-01-30 00:52:00	MET_GARDEN	6,20	 	63,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 00:53:00	MET_GARDEN	6,20	 	63,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 00:54:00	MET_GARDEN	6,10	 	64,00	 	-0,19	 	6,70	 	3,90	 
2022-01-30 00:55:00	MET_GARDEN	6,20	 	63,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 00:56:00	MET_GARDEN	6,30	 	61,00	 	-0,66	 	6,70	 	3,90	 
2022-01-30 00:57:00	MET_GARDEN	6,40	 	60,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 00:58:00	MET_GARDEN	6,40	 	59,00	 	-1,02	 	6,70	 	3,90	 
2022-01-30 00:59:00	MET_GARDEN	6,40	 	59,00	 	-1,02	 	6,70	 	3,90	 
2022-01-30 01:00:00	MET_GARDEN	6,40	 	59,00	 	-1,02	 	6,70	 	3,90	 
2022-01-30 01:01:00	MET_GARDEN	6,20	 	61,00	 	-0,75	 	6,70	 	3,90	 
2022-01-30 01:02:00	MET_GARDEN	6,10	 	62,00	 	-0,62	 	6,70	 	3,90	 
2022-01-30 01:03:00	MET_GARDEN	6,30	 	60,00	 	-0,88	 	6,70	 	3,90	 
2022-01-30 01:04:00	MET_GARDEN	6,40	 	59,00	 	-1,02	 	6,70	 	3,90	 
2022-01-30 01:05:00	MET_GARDEN	6,30	 	60,00	 	-0,88	 	6,70	 	3,90	 
2022-01-30 01:06:00	MET_GARDEN	6,30	 	58,00	 	-1,35	 	6,70	 	3,90	 
2022-01-30 01:07:00	MET_GARDEN	6,40	 	58,00	 	-1,25	 	6,70	 	3,90	 
2022-01-30 01:08:00	MET_GARDEN	6,30	 	58,00	 	-1,35	 	6,70	 	3,90	 
2022-01-30 01:09:00	MET_GARDEN	6,40	 	57,00	 	-1,49	 	6,70	 	3,90	 
2022-01-30 01:10:00	MET_GARDEN	6,40	 	56,00	 	-1,73	 	6,70	 	3,90	 
2022-01-30 01:11:00	MET_GARDEN	6,30	 	56,00	 	-1,82	 	6,70	 	3,90	 
2022-01-30 01:12:00	MET_GARDEN	6,40	 	56,00	 	-1,73	 	6,70	 	3,90	 
2022-01-30 01:13:00	MET_GARDEN	6,40	 	55,00	 	-1,98	 	6,70	 	3,90	 
2022-01-30 01:14:00	MET_GARDEN	6,40	 	55,00	 	-1,98	 	6,70	 	3,90	 
2022-01-30 01:15:00	MET_GARDEN	6,40	 	55,00	 	-1,98	 	6,70	 	3,90	 
2022-01-30 01:16:00	MET_GARDEN	6,40	 	55,00	 	-1,98	 	6,70	 	3,90	 
2022-01-30 01:17:00	MET_GARDEN	6,40	 	55,00	 	-1,98	 	6,70	 	3,90	 
2022-01-30 01:18:00	MET_GARDEN	6,20	 	56,00	 	-1,92	 	6,70	 	3,90	 
2022-01-30 01:19:00	MET_GARDEN	6,20	 	56,00	 	-1,92	 	6,70	 	3,90	 
2022-01-30 01:20:00	MET_GARDEN	6,30	 	56,00	 	-1,82	 	6,70	 	3,90	 
2022-01-30 01:21:00	MET_GARDEN	6,10	 	56,00	 	-2,01	 	6,70	 	3,90	 
2022-01-30 01:22:00	MET_GARDEN	6,10	 	57,00	 	-1,77	 	6,70	 	3,90	 
2022-01-30 01:23:00	MET_GARDEN	6,10	 	57,00	 	-1,77	 	6,70	 	3,90	 
2022-01-30 01:24:00	MET_GARDEN	6,10	 	57,00	 	-1,77	 	6,70	 	3,90	 
2022-01-30 01:25:00	MET_GARDEN	6,10	 	57,00	 	-1,77	 	6,70	 	3,90	 
2022-01-30 01:26:00	MET_GARDEN	6,20	 	57,00	 	-1,68	 	6,70	 	3,90	 
2022-01-30 01:27:00	MET_GARDEN	6,10	 	57,00	 	-1,77	 	6,70	 	3,90	 
2022-01-30 01:28:00	MET_GARDEN	5,80	 	59,00	 	-1,59	 	6,70	 	3,90	 
2022-01-30 01:29:00	MET_GARDEN	5,60	 	60,00	 	-1,55	 	6,70	 	3,90	 
2022-01-30 01:30:00	MET_GARDEN	5,50	 	61,00	 	-1,42	 	6,70	 	3,90	 
2022-01-30 01:31:00	MET_GARDEN	5,50	 	61,00	 	-1,42	 	6,70	 	3,90	 
2022-01-30 01:32:00	MET_GARDEN	5,50	 	62,00	 	-1,19	 	6,70	 	3,90	 
2022-01-30 01:33:00	MET_GARDEN	5,50	 	62,00	 	-1,19	 	6,70	 	3,90	 
2022-01-30 01:34:00	MET_GARDEN	5,50	 	63,00	 	-0,98	 	6,70	 	3,90	 
2022-01-30 01:35:00	MET_GARDEN	5,40	 	63,00	 	-1,07	 	6,70	 	3,90	 
2022-01-30 01:36:00	MET_GARDEN	5,50	 	64,00	 	-0,76	 	6,70	 	3,90	 
2022-01-30 01:37:00	MET_GARDEN	5,40	 	64,00	 	-0,86	 	6,70	 	3,90	 
2022-01-30 01:38:00	MET_GARDEN	5,40	 	65,00	 	-0,64	 	6,70	 	3,90	 
2022-01-30 01:39:00	MET_GARDEN	5,40	 	66,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 01:40:00	MET_GARDEN	5,40	 	66,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 01:41:00	MET_GARDEN	5,50	 	66,00	 	-0,34	 	6,70	 	3,90	 
2022-01-30 01:42:00	MET_GARDEN	5,50	 	66,00	 	-0,34	 	6,70	 	3,90	 
2022-01-30 01:43:00	MET_GARDEN	5,50	 	66,00	 	-0,34	 	6,70	 	3,90	 
2022-01-30 01:44:00	MET_GARDEN	5,60	 	66,00	 	-0,24	 	6,70	 	3,90	 
2022-01-30 01:45:00	MET_GARDEN	5,60	 	66,00	 	-0,24	 	6,70	 	3,90	 
2022-01-30 01:46:00	MET_GARDEN	5,50	 	67,00	 	-0,13	 	6,70	 	3,90	 
2022-01-30 01:47:00	MET_GARDEN	5,50	 	67,00	 	-0,13	 	6,70	 	3,90	 
2022-01-30 01:48:00	MET_GARDEN	5,60	 	67,00	 	-0,03	 	6,70	 	3,90	 
2022-01-30 01:49:00	MET_GARDEN	5,60	 	67,00	 	-0,03	 	6,70	 	3,90	 
2022-01-30 01:50:00	MET_GARDEN	5,70	 	66,00	 	-0,15	 	6,70	 	3,90	 
2022-01-30 01:51:00	MET_GARDEN	5,70	 	66,00	 	-0,15	 	6,70	 	3,90	 
2022-01-30 01:52:00	MET_GARDEN	5,60	 	67,00	 	-0,03	 	6,70	 	3,90	 
2022-01-30 01:53:00	MET_GARDEN	5,60	 	68,00	 	0,17	 	6,70	 	3,90	 
2022-01-30 01:54:00	MET_GARDEN	5,60	 	68,00	 	0,17	 	6,70	 	3,90	 
2022-01-30 01:55:00	MET_GARDEN	5,50	 	68,00	 	0,07	 	6,70	 	3,90	 
2022-01-30 01:56:00	MET_GARDEN	5,40	 	69,00	 	0,18	 	6,70	 	3,90	 
2022-01-30 01:57:00	MET_GARDEN	5,30	 	69,00	 	0,08	 	6,70	 	3,90	 
2022-01-30 01:58:00	MET_GARDEN	5,30	 	69,00	 	0,08	 	6,70	 	3,90	 
2022-01-30 01:59:00	MET_GARDEN	5,40	 	69,00	 	0,18	 	6,70	 	3,90	 
2022-01-30 02:00:00	MET_GARDEN	5,30	 	70,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:01:00	MET_GARDEN	5,30	 	70,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:02:00	MET_GARDEN	5,30	 	70,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:03:00	MET_GARDEN	5,20	 	71,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:04:00	MET_GARDEN	5,10	 	71,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:05:00	MET_GARDEN	5,20	 	71,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:06:00	MET_GARDEN	5,20	 	71,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:07:00	MET_GARDEN	5,10	 	71,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:08:00	MET_GARDEN	5,20	 	72,00	 	0,57	 	6,70	 	3,90	 
2022-01-30 02:09:00	MET_GARDEN	5,10	 	72,00	 	0,48	 	6,70	 	3,90	 
2022-01-30 02:10:00	MET_GARDEN	5,00	 	72,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:11:00	MET_GARDEN	5,20	 	72,00	 	0,57	 	6,70	 	3,90	 
2022-01-30 02:12:00	MET_GARDEN	5,20	 	71,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:13:00	MET_GARDEN	5,10	 	72,00	 	0,48	 	6,70	 	3,90	 
2022-01-30 02:14:00	MET_GARDEN	5,10	 	72,00	 	0,48	 	6,70	 	3,90	 
2022-01-30 02:15:00	MET_GARDEN	5,00	 	72,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:16:00	MET_GARDEN	5,00	 	72,00	 	0,38	 	6,70	 	3,90	 
2022-01-30 02:17:00	MET_GARDEN	5,10	 	71,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:18:00	MET_GARDEN	5,10	 	71,00	 	0,28	 	6,70	 	3,90	 
2022-01-30 02:19:00	MET_GARDEN	5,10	 	70,00	 	0,09	 	6,70	 	3,90	 
2022-01-30 02:20:00	MET_GARDEN	5,20	 	70,00	 	0,18	 	6,70	 	3,90	 
2022-01-30 02:21:00	MET_GARDEN	5,20	 	69,00	 	-0,01	 	6,70	 	3,90	 
2022-01-30 02:22:00	MET_GARDEN	5,10	 	69,00	 	-0,11	 	6,70	 	3,90	 
2022-01-30 02:23:00	MET_GARDEN	5,10	 	69,00	 	-0,11	 	6,70	 	3,90	 
2022-01-30 02:24:00	MET_GARDEN	5,10	 	69,00	 	-0,11	 	6,70	 	3,90	 
2022-01-30 02:25:00	MET_GARDEN	5,20	 	68,00	 	-0,21	 	6,70	 	3,90	 
2022-01-30 02:26:00	MET_GARDEN	5,20	 	67,00	 	-0,42	 	6,70	 	3,90	 
2022-01-30 02:27:00	MET_GARDEN	5,20	 	67,00	 	-0,42	 	6,70	 	3,90	 
2022-01-30 02:28:00	MET_GARDEN	5,20	 	66,00	 	-0,63	 	6,70	 	3,90	 
2022-01-30 02:29:00	MET_GARDEN	5,20	 	66,00	 	-0,63	 	6,70	 	3,90	 
2022-01-30 02:30:00	MET_GARDEN	5,30	 	66,00	 	-0,53	 	6,70	 	3,90	 
2022-01-30 02:31:00	MET_GARDEN	5,40	 	65,00	 	-0,64	 	6,70	 	3,90	 
2022-01-30 02:32:00	MET_GARDEN	5,50	 	64,00	 	-0,76	 	6,70	 	3,90	 
2022-01-30 02:33:00	MET_GARDEN	5,50	 	63,00	 	-0,98	 	6,70	 	3,90	 
2022-01-30 02:34:00	MET_GARDEN	5,50	 	63,00	 	-0,98	 	6,70	 	3,90	 
2022-01-30 02:35:00	MET_GARDEN	5,40	 	63,00	 	-1,07	 	6,70	 	3,90	 
2022-01-30 02:36:00	MET_GARDEN	5,40	 	64,00	 	-0,86	 	6,70	 	3,90	 
2022-01-30 02:37:00	MET_GARDEN	5,40	 	64,00	 	-0,86	 	6,70	 	3,90	 
2022-01-30 02:38:00	MET_GARDEN	5,50	 	63,00	 	-0,98	 	6,70	 	3,90	 
2022-01-30 02:39:00	MET_GARDEN	5,50	 	63,00	 	-0,98	 	6,70	 	3,90	 
2022-01-30 02:40:00	MET_GARDEN	5,50	 	64,00	 	-0,76	 	6,70	 	3,90	 
2022-01-30 02:41:00	MET_GARDEN	5,40	 	64,00	 	-0,86	 	6,70	 	3,90	 
2022-01-30 02:42:00	MET_GARDEN	5,50	 	64,00	 	-0,76	 	6,70	 	3,90	 
2022-01-30 02:43:00	MET_GARDEN	5,60	 	64,00	 	-0,66	 	6,70	 	3,90	 
2022-01-30 02:44:00	MET_GARDEN	5,60	 	64,00	 	-0,66	 	6,70	 	3,90	 
2022-01-30 02:45:00	MET_GARDEN	5,50	 	65,00	 	-0,55	 	6,70	 	3,90	 
2022-01-30 02:46:00	MET_GARDEN	5,50	 	65,00	 	-0,55	 	6,70	 	3,90	 
2022-01-30 02:47:00	MET_GARDEN	5,40	 	66,00	 	-0,43	 	6,70	 	3,90	 
2022-01-30 02:48:00	MET_GARDEN	5,30	 	67,00	 	-0,32	 	6,70	 	3,90	 
2022-01-30 02:49:00	MET_GARDEN	5,20	 	67,00	 	-0,42	 	6,70	 	3,90	 
2022-01-30 02:50:00	MET_GARDEN	5,10	 	68,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 02:51:00	MET_GARDEN	5,10	 	68,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 02:52:00	MET_GARDEN	5,10	 	68,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 02:53:00	MET_GARDEN	5,20	 	67,00	 	-0,42	 	6,70	 	3,90	 
2022-01-30 02:54:00	MET_GARDEN	5,20	 	66,00	 	-0,63	 	6,70	 	3,90	 
2022-01-30 02:55:00	MET_GARDEN	5,20	 	66,00	 	-0,63	 	6,70	 	3,90	 
2022-01-30 02:56:00	MET_GARDEN	5,20	 	65,00	 	-0,83	 	6,70	 	3,90	 
2022-01-30 02:57:00	MET_GARDEN	5,00	 	66,00	 	-0,82	 	6,70	 	3,90	 
2022-01-30 02:58:00	MET_GARDEN	4,90	 	67,00	 	-0,71	 	6,70	 	3,90	 
2022-01-30 02:59:00	MET_GARDEN	5,00	 	66,00	 	-0,82	 	6,70	 	3,90	 
2022-01-30 03:00:00	MET_GARDEN	5,10	 	66,00	 	-0,72	 	6,70	 	3,90	 
2022-01-30 03:01:00	MET_GARDEN	5,10	 	66,00	 	-0,72	 	6,70	 	3,90	 
2022-01-30 03:02:00	MET_GARDEN	5,00	 	66,00	 	-0,82	 	6,70	 	3,90	 
2022-01-30 03:03:00	MET_GARDEN	5,10	 	66,00	 	-0,72	 	6,70	 	3,90	 
2022-01-30 03:04:00	MET_GARDEN	5,10	 	66,00	 	-0,72	 	6,70	 	3,90	 
2022-01-30 03:05:00	MET_GARDEN	5,00	 	66,00	 	-0,82	 	6,70	 	3,90	 
2022-01-30 03:06:00	MET_GARDEN	5,00	 	67,00	 	-0,61	 	6,70	 	3,90	 
2022-01-30 03:07:00	MET_GARDEN	5,00	 	67,00	 	-0,61	 	6,70	 	3,90	 
2022-01-30 03:08:00	MET_GARDEN	4,90	 	67,00	 	-0,71	 	6,70	 	3,90	 
2022-01-30 03:09:00	MET_GARDEN	4,90	 	67,00	 	-0,71	 	6,70	 	3,90	 
2022-01-30 03:10:00	MET_GARDEN	5,00	 	67,00	 	-0,61	 	6,70	 	3,90	 
2022-01-30 03:11:00	MET_GARDEN	4,90	 	67,00	 	-0,71	 	6,70	 	3,90	 
2022-01-30 03:12:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:13:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:14:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:15:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:16:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:17:00	MET_GARDEN	4,90	 	68,00	 	-0,50	 	6,70	 	3,90	 
2022-01-30 03:18:00	MET_GARDEN	4,90	 	67,00	 	-0,71	 	6,70	 	3,90	 
2022-01-30 03:19:00	MET_GARDEN	4,90	 	67,00	 	-0,71	 	6,70	 	3,90	 
2022-01-30 03:20:00	MET_GARDEN	4,90	 	68,00	 	-0,50	 	6,70	 	3,90	 
2022-01-30 03:21:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:22:00	MET_GARDEN	4,80	 	68,00	 	-0,60	 	6,70	 	3,90	 
2022-01-30 03:23:00	MET_GARDEN	4,70	 	68,00	 	-0,70	 	6,70	 	3,90	 
2022-01-30 03:24:00	MET_GARDEN	4,70	 	68,00	 	-0,70	 	6,70	 	3,90	 
2022-01-30 03:25:00	MET_GARDEN	4,70	 	68,00	 	-0,70	 	6,70	 	3,90	 
2022-01-30 03:26:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:27:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:28:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:29:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:30:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:31:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:32:00	MET_GARDEN	4,60	 	68,00	 	-0,79	 	6,70	 	3,90	 
2022-01-30 03:33:00	MET_GARDEN	4,50	 	68,00	 	-0,89	 	6,70	 	3,90	 
2022-01-30 03:34:00	MET_GARDEN	4,50	 	68,00	 	-0,89	 	6,70	 	3,90	 
2022-01-30 03:35:00	MET_GARDEN	4,40	 	69,00	 	-0,78	 	6,70	 	3,90	 
2022-01-30 03:36:00	MET_GARDEN	4,40	 	69,00	 	-0,78	 	6,70	 	3,90	 
2022-01-30 03:37:00	MET_GARDEN	4,40	 	69,00	 	-0,78	 	6,70	 	3,90	 
2022-01-30 03:38:00	MET_GARDEN	4,30	 	69,00	 	-0,88	 	6,70	 	3,90	 
2022-01-30 03:39:00	MET_GARDEN	4,30	 	70,00	 	-0,68	 	6,70	 	3,90	 
2022-01-30 03:40:00	MET_GARDEN	4,20	 	70,00	 	-0,78	 	6,70	 	3,90	 
2022-01-30 03:41:00	MET_GARDEN	4,20	 	71,00	 	-0,58	 	6,70	 	3,90	 
2022-01-30 03:42:00	MET_GARDEN	4,20	 	71,00	 	-0,58	 	6,70	 	3,90	 
2022-01-30 03:43:00	MET_GARDEN	4,30	 	71,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 03:44:00	MET_GARDEN	4,30	 	71,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 03:45:00	MET_GARDEN	4,30	 	70,00	 	-0,68	 	6,70	 	3,90	 
2022-01-30 03:46:00	MET_GARDEN	4,30	 	70,00	 	-0,68	 	6,70	 	3,90	 
2022-01-30 03:47:00	MET_GARDEN	4,30	 	70,00	 	-0,68	 	6,70	 	3,90	 
2022-01-30 03:48:00	MET_GARDEN	4,20	 	71,00	 	-0,58	 	6,70	 	3,90	 
2022-01-30 03:49:00	MET_GARDEN	4,20	 	71,00	 	-0,58	 	6,70	 	3,90	 
2022-01-30 03:50:00	MET_GARDEN	4,20	 	71,00	 	-0,58	 	6,70	 	3,90	 
2022-01-30 03:51:00	MET_GARDEN	4,20	 	71,00	 	-0,58	 	6,70	 	3,90	 
2022-01-30 03:52:00	MET_GARDEN	4,10	 	72,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 03:53:00	MET_GARDEN	4,20	 	72,00	 	-0,39	 	6,70	 	3,90	 
2022-01-30 03:54:00	MET_GARDEN	4,10	 	72,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 03:55:00	MET_GARDEN	4,10	 	72,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 03:56:00	MET_GARDEN	4,00	 	73,00	 	-0,40	 	6,70	 	3,90	 
2022-01-30 03:57:00	MET_GARDEN	4,00	 	73,00	 	-0,40	 	6,70	 	3,90	 
2022-01-30 03:58:00	MET_GARDEN	4,10	 	73,00	 	-0,30	 	6,70	 	3,90	 
2022-01-30 03:59:00	MET_GARDEN	4,10	 	73,00	 	-0,30	 	6,70	 	3,90	 
2022-01-30 04:00:00	MET_GARDEN	4,10	 	73,00	 	-0,30	 	6,70	 	3,90	 
2022-01-30 04:01:00	MET_GARDEN	4,10	 	72,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 04:02:00	MET_GARDEN	4,10	 	72,00	 	-0,49	 	6,70	 	3,90	 
2022-01-30 04:03:00	MET_GARDEN	4,10	 	73,00	 	-0,30	 	6,70	 	3,90	 
2022-01-30 04:04:00	MET_GARDEN	4,00	 	73,00	 	-0,40	 	6,70	 	3,90	 
2022-01-30 04:05:00	MET_GARDEN	4,00	 	73,00	 	-0,40	 	6,70	 	3,90	 
2022-01-30 04:06:00	MET_GARDEN	4,00	 	74,00	 	-0,21	 	6,70	 	3,90	 
2022-01-30 04:07:00	MET_GARDEN	3,90	 	74,00	 	-0,31	 	6,70	 	3,90	 
2022-01-30 04:08:00	MET_GARDEN	3,90	 	75,00	 	-0,12	 	6,70	 	3,90	 
2022-01-30 04:09:00	MET_GARDEN	4,00	 	75,00	 	-0,02	 	6,70	 	3,90	 
2022-01-30 04:10:00	MET_GARDEN	4,10	 	74,00	 	-0,11	 	6,70	 	3,90	 
2022-01-30 04:11:00	MET_GARDEN	4,10	 	74,00	 	-0,11	 	6,70	 	3,90	 
2022-01-30 04:12:00	MET_GARDEN	4,00	 	75,00	 	-0,02	 	6,70	 	3,90	 
2022-01-30 04:13:00	MET_GARDEN	3,90	 	75,00	 	-0,12	 	6,70	 	3,90	 
2022-01-30 04:14:00	MET_GARDEN	4,00	 	75,00	 	-0,02	 	6,70	 	3,90	 
2022-01-30 04:15:00	MET_GARDEN	4,00	 	76,00	 	0,16	 	6,70	 	3,90	 
2022-01-30 04:16:00	MET_GARDEN	4,10	 	75,00	 	0,07	 	6,70	 	3,90	 
2022-01-30 04:17:00	MET_GARDEN	4,20	 	74,00	 	-0,02	 	6,70	 	3,90	 
2022-01-30 04:18:00	MET_GARDEN	4,30	 	74,00	 	0,08	 	6,70	 	3,90	 
2022-01-30 04:19:00	MET_GARDEN	4,40	 	73,00	 	-0,01	 	6,70	 	3,90	 
2022-01-30 04:20:00	MET_GARDEN	4,50	 	72,00	 	-0,10	 	6,70	 	3,90	 
2022-01-30 04:21:00	MET_GARDEN	4,40	 	71,00	 	-0,39	 	6,70	 	3,90	 
2022-01-30 04:22:00	MET_GARDEN	4,40	 	72,00	 	-0,20	 	6,70	 	3,90	 
2022-01-30 04:23:00	MET_GARDEN	4,30	 	72,00	 	-0,30	 	6,70	 	3,90	 
